meterid,datetime,Actual_Reading,Predicted_Normal,Difference,Theft_Detected
1000,2010-06-15 05:00:00,0.0075,0.06180995238095238,0.05430995238095238,1
1000,2010-06-15 05:30:00,0.011399999999999999,0.06250766666666666,0.051107666666666655,1
1000,2010-06-15 06:00:00,0.035099999999999965,0.023794,-0.011305999999999965,0
1000,2010-06-15 06:30:00,0.018,0.842496785714286,0.824496785714286,1
1000,2010-06-15 07:00:00,0.0072,0.49373852380952366,0.48653852380952367,1
1000,2010-06-15 07:30:00,0.8805,1.0455760952380952,0.1650760952380953,0
1000,2010-06-15 08:00:00,0.047099999999999996,0.41296819047619054,0.36586819047619057,1
1000,2010-06-15 08:30:00,0.045,0.03184606349206351,-0.01315393650793649,0
1000,2010-06-15 09:00:00,0.0138,0.07067309090909091,0.05687309090909091,1
1000,2010-06-15 09:30:00,0.0075,0.06861684126984127,0.06111684126984127,1
1000,2010-06-15 10:00:00,0.0075,0.05044259523809526,0.04294259523809526,1
1000,2010-06-15 10:30:00,0.0207,0.04357614285714285,0.02287614285714285,0
1000,2010-06-15 11:00:00,0.03359999999999997,0.04264599999999999,0.00904600000000002,0
1000,2010-06-15 11:30:00,0.0075,0.046972269841269815,0.039472269841269815,0
1000,2010-06-15 12:00:00,0.0075,0.07178995238095238,0.06428995238095239,1
1000,2010-06-15 12:30:00,0.0072,0.07583226984126981,0.06863226984126981,1
1000,2010-06-15 13:00:00,0.0282,0.04936923809523809,0.02116923809523809,0
1000,2010-06-15 13:30:00,0.0963,0.051111666666666666,-0.04518833333333333,0
1000,2010-06-15 14:00:00,0.0186,0.06358157142857142,0.04498157142857142,1
1000,2010-06-15 14:30:00,0.0075,0.0615205873015873,0.0540205873015873,1
1000,2010-06-15 15:00:00,0.0294,0.03683198701298702,0.007431987012987019,0
1000,2010-06-15 15:30:00,0.0315,0.04619216305916303,0.01469216305916303,0
1000,2010-06-15 16:00:00,0.036,0.05941823809523809,0.023418238095238096,0
1000,2010-06-15 16:30:00,0.0183,0.035403746031746036,0.017103746031746036,0
1000,2010-06-15 17:00:00,0.015,0.06852834126984128,0.05352834126984128,1
1000,2010-06-15 17:30:00,0.062099999999999995,0.05496823015873015,-0.0071317698412698485,0
1000,2010-06-15 18:00:00,0.035099999999999965,0.2927783095238095,0.25767830952380955,1
1000,2010-06-15 18:30:00,0.0138,0.2390262063492063,0.2252262063492063,1
1000,2010-06-15 19:00:00,0.0078,0.12734016666666664,0.11954016666666664,1
1000,2010-06-15 19:30:00,0.0735,0.2183409761904762,0.1448409761904762,1
1000,2010-06-15 20:00:00,0.5562,0.6409318008658009,0.0847318008658009,0
1000,2010-06-15 20:30:00,0.5766,0.31176538888888883,-0.2648346111111112,0
1000,2010-06-15 21:00:00,0.47790000000000005,0.4170992857142858,-0.060800714285714264,0
1000,2010-06-15 21:30:00,0.46529999999999994,0.5666922301587303,0.10139223015873033,0
1000,2010-06-15 22:00:00,0.10139999999999998,0.3939019126984127,0.2925019126984127,1
1000,2010-06-15 22:30:00,0.0525,0.3763042619047618,0.3238042619047618,1
1000,2010-06-15 23:00:00,0.061799999999999994,0.3129255873015872,0.2511255873015872,1
1000,2010-06-15 23:30:00,0.0792,0.23331980952380957,0.15411980952380955,1
1000,2010-06-16 00:00:00,0.06719999999999997,0.10640307142857142,0.03920307142857145,0
1000,2010-06-16 00:30:00,0.0321,0.06669061904761904,0.034590619047619044,0
1000,2010-06-16 01:00:00,0.0072,0.06844410822510825,0.06124410822510826,1
1000,2010-06-16 01:30:00,0.012899999999999998,0.05016545670995672,0.03726545670995672,1
1000,2010-06-16 02:00:00,0.03479999999999997,0.08883185714285713,0.05403185714285716,1
1000,2010-06-16 02:30:00,0.0117,0.031397857142857144,0.019697857142857142,0
1000,2010-06-16 03:00:00,0.0072,0.03237995238095238,0.02517995238095238,0
1000,2010-06-16 03:30:00,0.00869999999999997,0.06358783333333333,0.05488783333333336,1
1000,2010-06-16 04:00:00,0.03479999999999997,0.0646817619047619,0.029881761904761925,0
1000,2010-06-16 04:30:00,0.0165,0.0735742142857143,0.0570742142857143,1
1000,2010-06-16 05:00:00,0.0069,0.060171047619047596,0.05327104761904759,1
1000,2010-06-16 05:30:00,0.0231,0.02268847619047619,-0.00041152380952380954,0
1000,2010-06-16 06:00:00,0.0186,0.022196238095238102,0.0035962380952381037,0
1000,2010-06-16 06:30:00,0.0156,0.057658428571428555,0.04205842857142855,1
1000,2010-06-16 07:00:00,0.035399999999999994,0.08593338095238096,0.05053338095238096,1
1000,2010-06-16 07:30:00,0.2421,0.3387528095238095,0.09665280952380947,0
1000,2010-06-16 08:00:00,0.0096,0.5076006349206351,0.4980006349206351,1
1000,2010-06-16 08:30:00,0.0072,1.3930555079365081,1.385855507936508,1
1000,2010-06-16 09:00:00,0.027899999999999998,0.37542447619047614,0.34752447619047616,1
1000,2010-06-16 09:30:00,0.027,0.0979081904761905,0.0709081904761905,1
1000,2010-06-16 10:00:00,0.0075,0.08044171428571426,0.07294171428571425,1
1000,2010-06-16 10:30:00,0.0075,0.49668532539682547,0.48918532539682547,1
1000,2010-06-16 11:00:00,0.0201,0.10738677777777773,0.08728677777777774,1
1000,2010-06-16 11:30:00,0.0339,0.10366526984126986,0.06976526984126986,1
1000,2010-06-16 12:00:00,0.0075,0.35681126190476187,0.34931126190476186,1
1000,2010-06-16 12:30:00,0.0075,0.24855254761904763,0.24105254761904762,1
1000,2010-06-16 13:00:00,0.011399999999999999,0.23983895238095243,0.22843895238095244,1
1000,2010-06-16 13:30:00,0.035099999999999965,0.2738585238095238,0.23875852380952384,1
1000,2010-06-16 14:00:00,0.0156,0.31275830158730167,0.29715830158730167,1
1000,2010-06-16 14:30:00,0.0075,0.23534735714285712,0.22784735714285712,1
1000,2010-06-16 15:00:00,0.0075,0.20160712698412697,0.19410712698412697,1
1000,2010-06-16 15:30:00,0.0315,0.20241682539682537,0.17091682539682537,1
1000,2010-06-16 16:00:00,0.0231,0.08773623809523803,0.06463623809523804,1
1000,2010-06-16 16:30:00,0.0075,0.07544551587301586,0.06794551587301587,1
1000,2010-06-16 17:00:00,0.0075,0.037162984126984114,0.029662984126984114,0
1000,2010-06-16 17:30:00,0.0294,0.17975645238095234,0.15035645238095233,1
1000,2010-06-16 18:00:00,0.024599999999999973,0.2896079047619049,0.26500790476190494,1
1000,2010-06-16 18:30:00,0.6897,0.2549098412698413,-0.4347901587301587,0
1000,2010-06-16 19:00:00,0.0387,0.44702314285714273,0.4083231428571427,1
1000,2010-06-16 19:30:00,0.0774,0.5480299126984126,0.4706299126984126,1
1000,2010-06-16 20:00:00,0.013199999999999998,0.38930882539682543,0.37610882539682544,1
1000,2010-06-16 20:30:00,0.012899999999999998,0.12714561904761906,0.11424561904761907,1
1000,2010-06-16 21:00:00,0.033299999999999996,0.19498266666666664,0.16168266666666664,1
1000,2010-06-16 21:30:00,0.0363,0.1561076031746031,0.1198076031746031,1
1000,2010-06-16 22:00:00,0.039,0.19404504761904756,0.15504504761904755,1
1000,2010-06-16 22:30:00,0.06359999999999999,0.16813134199134197,0.10453134199134198,1
1000,2010-06-16 23:00:00,0.0642,0.2709341269841271,0.20673412698412713,1
1000,2010-06-16 23:30:00,0.0684,0.2008607777777778,0.13246077777777782,1
1000,2010-06-17 00:00:00,0.0339,0.12685496031746038,0.09295496031746038,1
1000,2010-06-17 00:30:00,0.0078,0.06146020634920634,0.05366020634920634,1
1000,2010-06-17 01:00:00,0.0075,0.0665930476190476,0.059093047619047594,1
1000,2010-06-17 01:30:00,0.035099999999999965,0.07204757142857143,0.03694757142857147,0
1000,2010-06-17 02:00:00,0.018,0.049091166666666644,0.031091166666666645,0
1000,2010-06-17 02:30:00,0.0072,0.03745545238095239,0.03025545238095239,0
1000,2010-06-17 03:00:00,0.0072,0.048694738095238096,0.0414947380952381,0
1000,2010-06-17 03:30:00,0.0342,0.057820484848484795,0.023620484848484793,0
1000,2010-06-17 04:00:00,0.017699999999999997,0.0578192857142857,0.040119285714285705,1
1000,2010-06-17 04:30:00,0.0072,0.022723888888888887,0.015523888888888887,0
1000,2010-06-17 05:00:00,0.0075,0.047193880952380904,0.039693880952380904,0
1000,2010-06-17 05:30:00,0.033,0.05898792857142857,0.02598792857142857,0
1000,2010-06-17 06:00:00,0.0189,0.045653547619047614,0.026753547619047614,0
1000,2010-06-17 06:30:00,0.0072,0.21190233333333336,0.20470233333333335,1
1000,2010-06-17 07:00:00,0.2466,1.2454224523809525,0.9988224523809525,1
1000,2010-06-17 07:30:00,0.3291,0.5546132683982683,0.2255132683982683,0
1000,2010-06-17 08:00:00,0.12119999999999997,0.42054392640692645,0.2993439264069265,1
1000,2010-06-17 08:30:00,0.0075,0.48435049999999985,0.47685049999999984,1
1000,2010-06-17 09:00:00,0.0075,0.2583692380952382,0.2508692380952382,1
1000,2010-06-17 09:30:00,0.0324,0.08985538095238095,0.05745538095238095,1
1000,2010-06-17 10:00:00,0.0165,0.06706180952380952,0.05056180952380952,1
1000,2010-06-17 10:30:00,0.0075,0.05000628571428572,0.04250628571428572,1
1000,2010-06-17 11:00:00,0.012299999999999969,0.03743783333333332,0.025137833333333352,0
1000,2010-06-17 11:30:00,0.035099999999999965,0.030481277777777788,-0.004618722222222177,0
1000,2010-06-17 12:00:00,0.039,0.08396133333333333,0.04496133333333333,0
1000,2010-06-17 12:30:00,0.011399999999999999,0.07111011904761905,0.05971011904761905,1
1000,2010-06-17 13:00:00,0.03,0.04896847619047619,0.01896847619047619,0
1000,2010-06-17 13:30:00,0.0324,0.025520142857142863,-0.0068798571428571355,0
1000,2010-06-17 14:00:00,0.0075,0.03126961904761904,0.02376961904761904,0
1000,2010-06-17 14:30:00,0.0075,0.06433142857142857,0.05683142857142857,1
1000,2010-06-17 15:00:00,0.0288,0.06820480952380951,0.039404809523809516,1
1000,2010-06-17 15:30:00,0.0189,0.051592444444444434,0.032692444444444434,1
1000,2010-06-17 16:00:00,0.0075,0.02620185714285712,0.01870185714285712,0
1000,2010-06-17 16:30:00,0.011399999999999999,0.04970181385281383,0.03830181385281383,0
1000,2010-06-17 17:00:00,0.035399999999999994,0.055288579365079374,0.01988857936507938,0
1000,2010-06-17 17:30:00,0.011099999999999999,0.05336266666666666,0.042262666666666664,1
1000,2010-06-17 18:00:00,0.0072,0.1568970158730159,0.1496970158730159,1
1000,2010-06-17 18:30:00,0.0189,0.12903571428571425,0.11013571428571425,1
1000,2010-06-17 19:00:00,0.030899999999999997,0.2495545238095238,0.21865452380952383,1
1000,2010-06-17 19:30:00,0.0072,0.03774219047619048,0.03054219047619048,0
1000,2010-06-17 20:00:00,0.0072,0.04226103174603172,0.03506103174603172,0
1000,2010-06-17 20:30:00,0.027,0.0756999444444444,0.04869994444444441,1
1000,2010-06-17 21:00:00,0.022799999999999997,0.08636888888888887,0.06356888888888887,1
1000,2010-06-17 21:30:00,0.0075,0.08469138095238096,0.07719138095238096,1
1000,2010-06-17 22:00:00,0.013199999999999998,0.20458222943722945,0.19138222943722946,1
1000,2010-06-17 22:30:00,0.0801,0.19185429365079365,0.11175429365079365,1
1000,2010-06-17 23:00:00,0.0819,0.1292169285714286,0.04731692857142861,0
1000,2010-06-17 23:30:00,0.06809999999999997,0.06189598124098125,-0.006204018759018715,0
1000,2010-06-18 00:00:00,0.05969999999999997,0.027717158730158696,-0.03198284126984127,0
1000,2010-06-18 00:30:00,0.0561,0.04579409523809523,-0.010305904761904766,0
1000,2010-06-18 01:00:00,0.036,0.0548769603174603,0.0188769603174603,0
1000,2010-06-18 01:30:00,0.011399999999999999,0.07767171428571427,0.06627171428571428,1
1000,2010-06-18 02:00:00,0.0075,0.05561173809523806,0.04811173809523806,1
1000,2010-06-18 02:30:00,0.0147,0.047866666666666606,0.03316666666666661,0
1000,2010-06-18 03:00:00,0.035099999999999965,0.04448469047619047,0.009384690476190505,0
1000,2010-06-18 03:30:00,0.0396,0.06315095238095232,0.02355095238095232,0
1000,2010-06-18 04:00:00,0.013199999999999998,0.0562536507936508,0.043053650793650804,1
1000,2010-06-18 04:30:00,0.027899999999999998,0.046349412698412695,0.018449412698412698,0
1000,2010-06-18 05:00:00,0.0363,0.031698,-0.004602000000000002,0
1000,2010-06-18 05:30:00,0.009,0.04755066666666666,0.03855066666666666,0
1000,2010-06-18 06:00:00,0.0075,0.05327135714285708,0.04577135714285708,1
1000,2010-06-18 06:30:00,0.5801999999999999,0.03701893650793648,-0.5431810634920634,0
1000,2010-06-18 07:00:00,0.1542,0.7085332222222221,0.5543332222222221,1
1000,2010-06-18 07:30:00,0.062099999999999995,1.6363950714285713,1.5742950714285713,1
1000,2010-06-18 08:00:00,0.0081,0.14834095238095238,0.14024095238095238,1
1000,2010-06-18 08:30:00,0.0201,0.09428052380952381,0.07418052380952381,1
1000,2010-06-18 09:00:00,0.035099999999999965,0.05395697619047616,0.018856976190476195,0
1000,2010-06-18 09:30:00,0.009,0.054668626984127,0.045668626984127,1
1000,2010-06-18 10:00:00,0.0078,0.051706928571428584,0.04390692857142858,1
1000,2010-06-18 10:30:00,0.015,0.04269566833166832,0.027695668331668317,0
1000,2010-06-18 11:00:00,0.035399999999999994,0.039719259740259735,0.004319259740259741,0
1000,2010-06-18 11:30:00,0.00839999999999997,0.031686380952380945,0.023286380952380975,0
1000,2010-06-18 12:00:00,0.0078,0.06750700000000001,0.05970700000000001,1
1000,2010-06-18 12:30:00,0.015899999999999997,0.05724459523809524,0.04134459523809524,1
1000,2010-06-18 13:00:00,0.035399999999999994,0.04138242857142856,0.005982428571428569,0
1000,2010-06-18 13:30:00,0.00839999999999997,0.030031428571428577,0.021631428571428607,0
1000,2010-06-18 14:00:00,0.0078,0.03218928571428569,0.02438928571428569,0
1000,2010-06-18 14:30:00,0.0171,0.09757664285714288,0.08047664285714287,1
1000,2010-06-18 15:00:00,0.03479999999999997,0.10651500000000003,0.07171500000000006,1
1000,2010-06-18 15:30:00,0.0078,0.11234438095238096,0.10454438095238096,1
1000,2010-06-18 16:00:00,0.0078,0.15615219047619042,0.14835219047619042,1
1000,2010-06-18 16:30:00,0.0189,0.07883034126984126,0.05993034126984126,1
1000,2010-06-18 17:00:00,0.0297,0.06863505555555555,0.03893505555555554,1
1000,2010-06-18 17:30:00,0.0078,0.7344505238095238,0.7266505238095238,1
1000,2010-06-18 18:00:00,0.0078,0.3196555238095237,0.31185552380952375,1
1000,2010-06-18 18:30:00,0.0237,0.07151028571428573,0.047810285714285736,1
1000,2010-06-18 19:00:00,0.0324,0.060750595238095215,0.028350595238095216,0
1000,2010-06-18 19:30:00,0.0072,0.04399935714285715,0.036799357142857154,0
1000,2010-06-18 20:00:00,0.0072,0.07571261904761903,0.06851261904761903,1
1000,2010-06-18 20:30:00,0.0237,0.10505923809523807,0.08135923809523807,1
1000,2010-06-18 21:00:00,0.028499999999999998,0.23289526190476184,0.20439526190476184,1
1000,2010-06-18 21:30:00,0.0072,0.14846692063492056,0.14126692063492055,1
1000,2010-06-18 22:00:00,0.0069,0.16105511111111107,0.15415511111111108,1
1000,2010-06-18 22:30:00,0.0237,0.17979717460317457,0.15609717460317457,1
1000,2010-06-18 23:00:00,0.027299999999999998,0.13182634920634925,0.10452634920634926,1
1000,2010-06-18 23:30:00,0.0072,0.09754911904761904,0.09034911904761904,1
1000,2010-06-19 00:00:00,0.0072,0.07451011904761906,0.06731011904761906,1
1000,2010-06-19 00:30:00,0.024,0.14353741036741038,0.11953741036741039,1
1000,2010-06-19 01:00:00,0.027299999999999998,0.05449883333333332,0.027198833333333325,0
1000,2010-06-19 01:30:00,0.0072,0.028795079365079364,0.021595079365079366,0
1000,2010-06-19 02:00:00,0.0075,0.03226909523809519,0.024769095238095187,0
1000,2010-06-19 02:30:00,0.022799999999999997,0.06571123809523807,0.04291123809523807,1
1000,2010-06-19 03:00:00,0.0288,0.05689747619047619,0.028097476190476194,0
1000,2010-06-19 03:30:00,0.0075,0.0316454603174603,0.0241454603174603,0
1000,2010-06-19 04:00:00,0.0075,0.037202402597402574,0.029702402597402575,0
1000,2010-06-19 04:30:00,0.0189,0.07046611255411256,0.05156611255411256,1
1000,2010-06-19 05:00:00,0.0321,0.05769900793650793,0.025599007936507934,0
1000,2010-06-19 05:30:00,0.0072,0.03690776190476189,0.02970776190476189,0
1000,2010-06-19 06:00:00,0.0072,0.047106698079698056,0.03990669807969806,0
1000,2010-06-19 06:30:00,0.0141,0.05580565079365078,0.04170565079365078,1
1000,2010-06-19 07:00:00,0.0345,0.3104734285714286,0.2759734285714286,1
1000,2010-06-19 07:30:00,0.00839999999999997,0.15163476190476188,0.14323476190476192,1
1000,2010-06-19 08:00:00,0.0072,0.03195015873015873,0.024750158730158733,0
1000,2010-06-19 08:30:00,0.0093,0.21912388095238092,0.20982388095238091,1
1000,2010-06-19 09:00:00,0.03479999999999997,0.11875857287157288,0.0839585728715729,1
1000,2010-06-19 09:30:00,0.0096,0.43703814646464645,0.42743814646464645,1
1000,2010-06-19 10:00:00,0.0072,0.08259898412698412,0.07539898412698412,1
1000,2010-06-19 10:30:00,0.025500000000000002,0.633557222222222,0.608057222222222,1
1000,2010-06-19 11:00:00,0.0315,0.09936805483405484,0.06786805483405484,1
1000,2010-06-19 11:30:00,0.035699999999999996,0.0671250064935065,0.031425006493506505,0
1000,2010-06-19 12:00:00,0.0186,0.038224380952380926,0.019624380952380928,0
1000,2010-06-19 12:30:00,0.0072,0.024050992063492052,0.016850992063492054,0
1000,2010-06-19 13:00:00,0.0075,0.25048100000000006,0.24298100000000006,1
1000,2010-06-19 13:30:00,0.036,0.2536055750915751,0.2176055750915751,1
1000,2010-06-19 14:00:00,0.012899999999999998,0.08111961760461762,0.06821961760461763,1
1000,2010-06-19 14:30:00,0.0072,0.06503938095238096,0.05783938095238096,1
1000,2010-06-19 15:00:00,0.0102,0.12588061904761907,0.11568061904761907,1
1000,2010-06-19 15:30:00,0.035699999999999996,0.08922551587301586,0.053525515873015864,1
1000,2010-06-19 16:00:00,0.0102,0.05894028571428569,0.04874028571428569,1
1000,2010-06-19 16:30:00,0.0072,0.10654238888888887,0.09934238888888887,1
1000,2010-06-19 17:00:00,0.015899999999999997,0.03993397619047617,0.024033976190476175,0
1000,2010-06-19 17:30:00,0.0435,0.6527479206349208,0.6092479206349208,1
1000,2010-06-19 18:00:00,0.0675,0.2707648571428571,0.20326485714285708,1
1000,2010-06-19 18:30:00,0.08549999999999999,0.20878419624819625,0.12328419624819625,1
1000,2010-06-19 19:00:00,0.06149999999999999,0.09986911327561326,0.03836911327561327,0
1000,2010-06-19 19:30:00,0.063,0.07881879870129868,0.01581879870129868,0
1000,2010-06-19 20:00:00,0.051000000000000004,0.05758576190476191,0.006585761904761907,0
1000,2010-06-19 20:30:00,0.0243,0.05530889682539679,0.03100889682539679,1
1000,2010-06-19 21:00:00,0.025799999999999997,0.048391206349206344,0.022591206349206347,0
1000,2010-06-19 21:30:00,0.0081,0.05780374603174602,0.049703746031746016,1
1000,2010-06-19 22:00:00,0.011399999999999999,0.04105568037518036,0.029655680375180363,0
1000,2010-06-19 22:30:00,0.035399999999999994,0.10087056277056278,0.06547056277056279,1
1000,2010-06-19 23:00:00,0.0126,0.19977569841269838,0.18717569841269838,1
1000,2010-06-19 23:30:00,0.0081,0.08650535930735931,0.07840535930735931,1
1000,2010-06-20 00:00:00,0.0138,0.05413307142857143,0.04033307142857143,1
1000,2010-06-20 00:30:00,0.12,0.0964639645909646,-0.0235360354090354,0
1000,2010-06-20 01:00:00,0.08,0.062330333333333356,-0.017669666666666646,0
1000,2010-06-20 01:30:00,0.115,0.07908110317460318,-0.035918896825396826,0
1000,2010-06-20 02:00:00,0.128,0.06406623809523808,-0.06393376190476192,0
1000,2010-06-20 02:30:00,0.037,0.029346785714285714,-0.007653214285714284,0
1000,2010-06-20 03:00:00,0.0279999999999999,0.025189261904761916,-0.0028107380952379843,0
1000,2010-06-20 03:30:00,0.0279999999999999,0.04438399084249082,0.01638399084249092,0
1000,2010-06-20 04:00:00,0.119,0.0365123888888889,-0.0824876111111111,0
1000,2010-06-20 04:30:00,0.06,0.06588272222222223,0.005882722222222234,0
1000,2010-06-20 05:00:00,0.0279999999999999,0.035911611111111116,0.007911611111111216,0
1000,2010-06-20 05:30:00,0.0279999999999999,0.05872457142857143,0.03072457142857153,0
1000,2010-06-20 06:00:00,0.087,0.03244672993672993,-0.054553270063270064,0
1000,2010-06-20 06:30:00,0.104,0.03774729797979795,-0.06625270202020205,0
1000,2010-06-20 07:00:00,0.0279999999999999,0.03288704761904762,0.004887047619047721,0
1000,2010-06-20 07:30:00,0.168,0.6789751984126986,0.5109751984126986,1
1000,2010-06-20 08:00:00,0.172,0.23913855555555558,0.06713855555555559,0
1000,2010-06-20 08:30:00,2.339,0.5305451904761904,-1.8084548095238095,0
1000,2010-06-20 09:00:00,1.194,0.35552273809523827,-0.8384772619047617,0
1000,2010-06-20 09:30:00,0.76,0.5148265079365079,-0.24517349206349215,0
1000,2010-06-20 10:00:00,0.1009999999999999,0.49535741269841266,0.39435741269841273,1
1000,2010-06-20 10:30:00,0.182,0.10053905555555552,-0.08146094444444447,0
1000,2010-06-20 11:00:00,0.2789999999999999,0.5688895555555555,0.2898895555555556,0
1000,2010-06-20 11:30:00,0.025,0.31077449999999995,0.28577449999999993,1
1000,2010-06-20 12:00:00,0.03,0.3976468571428572,0.36764685714285716,1
1000,2010-06-20 12:30:00,0.109,0.499512248917749,0.390512248917749,1
1000,2010-06-20 13:00:00,0.384,0.4076024285714286,0.02360242857142858,0
1000,2010-06-20 13:30:00,0.06,0.15762121717171718,0.09762121717171718,1
1000,2010-06-20 14:00:00,0.024,0.24348393434343435,0.21948393434343436,1
1000,2010-06-20 14:30:00,0.107,0.19726131746031747,0.09026131746031747,0
1000,2010-06-20 15:00:00,0.076,0.10559409018759024,0.02959409018759024,0
1000,2010-06-20 15:30:00,0.025,0.1444037619047619,0.1194037619047619,1
1000,2010-06-20 16:00:00,0.025,0.23509650865800857,0.21009650865800858,1
1000,2010-06-20 16:30:00,0.1,0.11754258080808082,0.017542580808080813,0
1000,2010-06-20 17:00:00,0.0819999999999999,0.296329455988456,0.2143294559884561,1
1000,2010-06-20 17:30:00,0.024,0.4720475952380952,0.4480475952380952,1
1000,2010-06-20 18:00:00,0.024,0.2585665714285715,0.23456657142857149,1
1000,2010-06-20 18:30:00,0.113,0.1543390952380952,0.04133909523809519,0
1000,2010-06-20 19:00:00,0.069,0.20722582900432898,0.13822582900432898,1
1000,2010-06-20 19:30:00,0.024,0.09350882672882672,0.06950882672882672,1
1000,2010-06-20 20:00:00,0.0409999999999999,0.13849117460317464,0.09749117460317475,1
1000,2010-06-20 20:30:00,0.118,0.13346530952380953,0.015465309523809534,0
1000,2010-06-20 21:00:00,0.039,0.15044123015873018,0.11144123015873017,1
1000,2010-06-20 21:30:00,0.024,0.18500119047619046,0.16100119047619046,1
1000,2010-06-20 22:00:00,0.052,0.1842437467532467,0.1322437467532467,1
1000,2010-06-20 22:30:00,0.1669999999999999,0.16128517460317454,-0.005714825396825357,0
1000,2010-06-20 23:00:00,0.182,0.17746033333333333,-0.004539666666666664,0
1000,2010-06-20 23:30:00,0.135,0.07601653318903319,-0.05898346681096682,0
1000,2010-06-21 00:00:00,0.106,0.034480452380952355,-0.07151954761904764,0
1000,2010-06-21 00:30:00,0.12,0.0331348492063492,-0.08686515079365079,0
1000,2010-06-21 01:00:00,0.032,0.06335390476190475,0.03135390476190475,0
1000,2010-06-21 01:30:00,0.025,0.06862586507936508,0.04362586507936508,1
1000,2010-06-21 02:00:00,0.047,0.04425585714285714,-0.0027441428571428617,0
1000,2010-06-21 02:30:00,0.12,0.022964992063492035,-0.09703500793650796,0
1000,2010-06-21 03:00:00,0.048,0.045109547619047625,-0.0028904523809523755,0
1000,2010-06-21 03:30:00,0.025,0.0650256183261183,0.040025618326118305,1
1000,2010-06-21 04:00:00,0.0409999999999999,0.024619316017316022,-0.016380683982683875,0
1000,2010-06-21 04:30:00,0.148,0.03922854761904762,-0.10877145238095237,0
1000,2010-06-21 05:00:00,0.063,0.03544575108225108,-0.027554248917748922,0
1000,2010-06-21 05:30:00,0.024,0.07457396031746033,0.05057396031746033,1
1000,2010-06-21 06:00:00,0.024,0.06564757142857139,0.04164757142857139,1
1000,2010-06-21 06:30:00,0.0819999999999999,0.41884254761904754,0.33684254761904764,1
1000,2010-06-21 07:00:00,0.093,0.40277547619047627,0.3097754761904763,1
1000,2010-06-21 07:30:00,0.7340000000000001,1.0505320909090907,0.3165320909090906,0
1000,2010-06-21 08:00:00,0.1689999999999999,0.11585425396825397,-0.05314574603174593,0
1000,2010-06-21 08:30:00,0.073,0.04370309523809523,-0.029296904761904767,0
1000,2010-06-21 09:00:00,0.1119999999999999,0.032807238095238084,-0.07919276190476182,0
1000,2010-06-21 09:30:00,0.026,0.05606451587301588,0.03006451587301588,0
1000,2010-06-21 10:00:00,0.026,0.049018931457431476,0.023018931457431478,0
1000,2010-06-21 10:30:00,0.039,0.050326825396825356,0.011326825396825356,0
1000,2010-06-21 11:00:00,0.119,0.03464969119769119,-0.0843503088023088,0
1000,2010-06-21 11:30:00,0.053,0.04956812987012985,-0.003431870129870146,0
1000,2010-06-21 12:00:00,0.026,0.061310571428571395,0.0353105714285714,1
1000,2010-06-21 12:30:00,0.027,0.05476331746031746,0.027763317460317457,0
1000,2010-06-21 13:00:00,0.105,0.05189471428571426,-0.05310528571428574,0
1000,2010-06-21 13:30:00,0.068,0.03821196825396824,-0.029788031746031764,0
1000,2010-06-21 14:00:00,0.026,0.03594599422799423,0.00994599422799423,0
1000,2010-06-21 14:30:00,0.026,0.047168309523809515,0.021168309523809516,0
1000,2010-06-21 15:00:00,0.091,0.0829378593073593,-0.008062140692640704,0
1000,2010-06-21 15:30:00,0.095,0.10489419047619047,0.009894190476190473,0
1000,2010-06-21 16:00:00,0.026,0.08037792063492061,0.05437792063492061,1
1000,2010-06-21 16:30:00,0.026,0.06459376984126984,0.038593769841269845,1
1000,2010-06-21 17:00:00,0.079,0.08351496103896103,0.004514961038961027,0
1000,2010-06-21 17:30:00,0.108,0.09273865079365075,-0.01526134920634925,0
1000,2010-06-21 18:00:00,0.026,0.10487865079365079,0.07887865079365079,1
1000,2010-06-21 18:30:00,0.475,0.18336538095238086,-0.2916346190476191,0
1000,2010-06-21 19:00:00,0.118,0.10114707142857146,-0.016852928571428533,0
1000,2010-06-21 19:30:00,0.123,0.17045822294372295,0.047458222943722955,0
1000,2010-06-21 20:00:00,0.352,0.10937652453102452,-0.24262347546897545,0
1000,2010-06-21 20:30:00,0.201,0.2462181507936508,0.045218150793650796,0
1000,2010-06-21 21:00:00,0.109,0.1909276147186147,0.08192761471861469,0
1000,2010-06-21 21:30:00,0.099,0.2726230021645021,0.17362300216450208,1
1000,2010-06-21 22:00:00,0.125,0.3557176269841269,0.2307176269841269,1
1000,2010-06-21 22:30:00,0.207,0.47194270634920626,0.26494270634920625,1
1000,2010-06-21 23:00:00,0.121,0.3070205064935066,0.1860205064935066,1
1000,2010-06-21 23:30:00,0.098,0.16683308297258295,0.06883308297258295,0
1000,2010-06-22 00:00:00,0.07,0.15577511904761907,0.08577511904761906,1
1000,2010-06-22 00:30:00,0.12,0.06487149999999998,-0.05512850000000001,0
1000,2010-06-22 01:00:00,0.047,0.06973595238095237,0.02273595238095237,0
1000,2010-06-22 01:30:00,0.025,0.03542618253968251,0.010426182539682506,0
1000,2010-06-22 02:00:00,0.03,0.04480685714285714,0.014806857142857142,0
1000,2010-06-22 02:30:00,0.118,0.043025095238095216,-0.07497490476190477,0
1000,2010-06-22 03:00:00,0.068,0.04570650000000001,-0.022293499999999994,0
1000,2010-06-22 03:30:00,0.025,0.05998399639249635,0.03498399639249635,1
